Country,City or Region (if applicable),Resolution,Year,Month (if applicable),Pollutant,Concentration,Unit,Method of Measurement,Data Source (Link),(Comments)
Philippines,NA,8-hour max during warm season (6-month period),2005,NA,Ambient O3,37,ppb,"Estimates based on monitoring stations (nearly 10,000 sites around the world) and global chemical transport models; 8-hour daily maximum ozone concentrations.",https://www.stateofglobalair.org/,
Philippines,NA,8-hour max during warm season (6-month period),2010,NA,Ambient O3,38,ppb,"Estimates based on monitoring stations (nearly 10,000 sites around the world) and global chemical transport models; 8-hour daily maximum ozone concentrations.",https://www.stateofglobalair.org/,
Philippines,NA,8-hour max during warm season (6-month period),2011,NA,Ambient O3,38,ppb,"Estimates based on monitoring stations (nearly 10,000 sites around the world) and global chemical transport models; 8-hour daily maximum ozone concentrations.",https://www.stateofglobalair.org/,
Philippines,NA,8-hour max during warm season (6-month period),2012,NA,Ambient O3,38,ppb,"Estimates based on monitoring stations (nearly 10,000 sites around the world) and global chemical transport models; 8-hour daily maximum ozone concentrations.",https://www.stateofglobalair.org/,
Philippines,NA,8-hour max during warm season (6-month period),2013,NA,Ambient O3,39,ppb,"Estimates based on monitoring stations (nearly 10,000 sites around the world) and global chemical transport models; 8-hour daily maximum ozone concentrations.",https://www.stateofglobalair.org/,
Philippines,NA,8-hour max during warm season (6-month period),2014,NA,Ambient O3,39,ppb,"Estimates based on monitoring stations (nearly 10,000 sites around the world) and global chemical transport models; 8-hour daily maximum ozone concentrations.",https://www.stateofglobalair.org/,
Philippines,NA,8-hour max during warm season (6-month period),2015,NA,Ambient O3,39,ppb,"Estimates based on monitoring stations (nearly 10,000 sites around the world) and global chemical transport models; 8-hour daily maximum ozone concentrations.",https://www.stateofglobalair.org/,
Philippines,NA,8-hour max during warm season (6-month period),2016,NA,Ambient O3,39,ppb,"Estimates based on monitoring stations (nearly 10,000 sites around the world) and global chemical transport models; 8-hour daily maximum ozone concentrations.",https://www.stateofglobalair.org/,
Philippines,NA,8-hour max during warm season (6-month period),2017,NA,Ambient O3,40,ppb,"Estimates based on monitoring stations (nearly 10,000 sites around the world) and global chemical transport models; 8-hour daily maximum ozone concentrations.",https://www.stateofglobalair.org/,
Philippines,NA,Annual,1990,NA,Household AP,0.6,Proportion of population,"Estimates based on information from surveys about cooking practices, information on the age and gender structure of the population in each country, and indoor measurements of household air pollution-related PM2.5",https://www.stateofglobalair.org/,
Philippines,NA,Annual,1995,NA,Household AP,0.53,Proportion of population,"Estimates based on information from surveys about cooking practices, information on the age and gender structure of the population in each country, and indoor measurements of household air pollution-related PM2.5",https://www.stateofglobalair.org/,
Philippines,NA,Annual,2000,NA,Household AP,0.5,Proportion of population,"Estimates based on information from surveys about cooking practices, information on the age and gender structure of the population in each country, and indoor measurements of household air pollution-related PM2.5",https://www.stateofglobalair.org/,
Philippines,NA,Annual,2005,NA,Household AP,0.56,Proportion of population,"Estimates based on information from surveys about cooking practices, information on the age and gender structure of the population in each country, and indoor measurements of household air pollution-related PM2.5",https://www.stateofglobalair.org/,
Philippines,NA,Annual,2010,NA,Household AP,0.63,Proportion of population,"Estimates based on information from surveys about cooking practices, information on the age and gender structure of the population in each country, and indoor measurements of household air pollution-related PM2.5",https://www.stateofglobalair.org/,
Philippines,NA,Annual,2011,NA,Household AP,0.63,Proportion of population,"Estimates based on information from surveys about cooking practices, information on the age and gender structure of the population in each country, and indoor measurements of household air pollution-related PM2.5",https://www.stateofglobalair.org/,
Philippines,NA,Annual,2012,NA,Household AP,0.63,Proportion of population,"Estimates based on information from surveys about cooking practices, information on the age and gender structure of the population in each country, and indoor measurements of household air pollution-related PM2.5",https://www.stateofglobalair.org/,
Philippines,NA,Annual,2013,NA,Household AP,0.62,Proportion of population,"Estimates based on information from surveys about cooking practices, information on the age and gender structure of the population in each country, and indoor measurements of household air pollution-related PM2.5",https://www.stateofglobalair.org/,
Philippines,NA,Annual,2014,NA,Household AP,0.61,Proportion of population,"Estimates based on information from surveys about cooking practices, information on the age and gender structure of the population in each country, and indoor measurements of household air pollution-related PM2.5",https://www.stateofglobalair.org/,
Philippines,NA,Annual,2015,NA,Household AP,0.59,Proportion of population,"Estimates based on information from surveys about cooking practices, information on the age and gender structure of the population in each country, and indoor measurements of household air pollution-related PM2.5",https://www.stateofglobalair.org/,
Philippines,NA,Annual,2016,NA,Household AP,0.58,Proportion of population,"Estimates based on information from surveys about cooking practices, information on the age and gender structure of the population in each country, and indoor measurements of household air pollution-related PM2.5",https://www.stateofglobalair.org/,
Philippines,NA,Annual,2017,NA,Household AP,0.57,Proportion of population,"Estimates based on information from surveys about cooking practices, information on the age and gender structure of the population in each country, and indoor measurements of household air pollution-related PM2.5",https://www.stateofglobalair.org/,
Singapore,NA,Annual,1990,NA,Ambient PM2.5,19,??g/m3,"Estimated using data from air pollution monitoring stations (9,960 stations from 108 countries), satellite observations (from 1998 to 2017), and global chemical transport models
",https://www.stateofglobalair.org/,
Singapore,NA,Annual,1995,NA,Ambient PM2.5,19,??g/m3,"Estimated using data from air pollution monitoring stations (9,960 stations from 108 countries), satellite observations (from 1998 to 2017), and global chemical transport models
",https://www.stateofglobalair.org/,
Singapore,NA,Annual,2000,NA,Ambient PM2.5,19,??g/m3,"Estimated using data from air pollution monitoring stations (9,960 stations from 108 countries), satellite observations (from 1998 to 2017), and global chemical transport models
",https://www.stateofglobalair.org/,
Singapore,NA,Annual,2005,NA,Ambient PM2.5,21,??g/m3,"Estimated using data from air pollution monitoring stations (9,960 stations from 108 countries), satellite observations (from 1998 to 2017), and global chemical transport models
",https://www.stateofglobalair.org/,
Singapore,NA,Annual,2010,NA,Ambient PM2.5,21,??g/m3,"Estimated using data from air pollution monitoring stations (9,960 stations from 108 countries), satellite observations (from 1998 to 2017), and global chemical transport models
",https://www.stateofglobalair.org/,
Singapore,NA,Annual,2011,NA,Ambient PM2.5,19,??g/m3,"Estimated using data from air pollution monitoring stations (9,960 stations from 108 countries), satellite observations (from 1998 to 2017), and global chemical transport models
",https://www.stateofglobalair.org/,
Singapore,NA,Annual,2012,NA,Ambient PM2.5,21,??g/m3,"Estimated using data from air pollution monitoring stations (9,960 stations from 108 countries), satellite observations (from 1998 to 2017), and global chemical transport models
",https://www.stateofglobalair.org/,
Singapore,NA,Annual,2013,NA,Ambient PM2.5,19,??g/m3,"Estimated using data from air pollution monitoring stations (9,960 stations from 108 countries), satellite observations (from 1998 to 2017), and global chemical transport models
",https://www.stateofglobalair.org/,
Singapore,NA,Annual,2014,NA,Ambient PM2.5,17,??g/m3,"Estimated using data from air pollution monitoring stations (9,960 stations from 108 countries), satellite observations (from 1998 to 2017), and global chemical transport models
",https://www.stateofglobalair.org/,
Singapore,NA,Annual,2015,NA,Ambient PM2.5,21,??g/m3,"Estimated using data from air pollution monitoring stations (9,960 stations from 108 countries), satellite observations (from 1998 to 2017), and global chemical transport models
",https://www.stateofglobalair.org/,
Singapore,NA,Annual,2016,NA,Ambient PM2.5,19,??g/m3,"Estimated using data from air pollution monitoring stations (9,960 stations from 108 countries), satellite observations (from 1998 to 2017), and global chemical transport models
",https://www.stateofglobalair.org/,
